state,district,label,modal_price
Andaman and Nicobar,South Andaman,amaranthus,7000
Andaman and Nicobar,South Andaman,banana - green,5000
Andaman and Nicobar,South Andaman,bhindi(ladies finger),7000
Andaman and Nicobar,South Andaman,bitter gourd,7000
Andaman and Nicobar,South Andaman,black pepper,120000
Andaman and Nicobar,South Andaman,bottle gourd,3500
Andaman and Nicobar,South Andaman,brinjal,7500
Andaman and Nicobar,South Andaman,cabbage,6500
Andaman and Nicobar,South Andaman,carrot,10000
Andaman and Nicobar,South Andaman,cauliflower,11000
Andaman and Nicobar,South Andaman,cluster beans,9000
Andaman and Nicobar,South Andaman,coconut,5600
Andaman and Nicobar,South Andaman,colacasia,6000
Andaman and Nicobar,South Andaman,onion,3000
Andaman and Nicobar,South Andaman,potato,3000
Andhra Pradesh,Chittor,tomato,620
Andhra Pradesh,Chittor,tomato,300
Andhra Pradesh,Chittor,tomato,760
Andhra Pradesh,Kurnool,bengal gram(gram)(whole),4600
Andhra Pradesh,Kurnool,jowar(sorghum),1900
Andhra Pradesh,Kurnool,paddy(dhan)(common),1950
Andhra Pradesh,West Godavari,paddy(dhan)(common),1760
Assam,Cachar,lentil (masur)(whole),7000
Assam,Cachar,rice,2400
Assam,Cachar,rice,2800
Assam,Darrang,bitter gourd,6400
Assam,Darrang,bottle gourd,850
Assam,Darrang,brinjal,850
Assam,Darrang,cabbage,350
Assam,Darrang,carrot,1050
Assam,Darrang,cauliflower,1450
Assam,Darrang,cluster beans,4100
Assam,Darrang,cucumbar(kheera),1550
Assam,Darrang,field pea,2900
Assam,Darrang,french beans (frasbean),2250
Assam,Darrang,green chilli,3600
Assam,Darrang,knool khol,950
Assam,Darrang,potato,650
Assam,Darrang,pumpkin,650
Assam,Darrang,raddish,850
Assam,Darrang,tomato,1150
Assam,Dhubri,black gram (urd beans)(whole),4400
Assam,Dhubri,green gram (moong)(whole),6400
Assam,Dhubri,jute,2800
Assam,Dhubri,maida atta,2370
Assam,Dhubri,mustard,2400
Assam,Dhubri,rice,4500
Assam,Dhubri,rice,2500
Assam,Dhubri,wheat atta,2300
Assam,Jorhat,garlic,5000
Assam,Jorhat,green gram (moong)(whole),6600
Assam,Jorhat,masur dal,6200
Assam,Jorhat,onion,1200
Assam,Jorhat,potato,550
Assam,Jorhat,rice,3200
Assam,Jorhat,wheat atta,2800
Assam,Kamrup,bitter gourd,5500
Assam,Kamrup,brinjal,1300
Assam,Kamrup,cabbage,500
Assam,Kamrup,carrot,1000
Assam,Kamrup,cauliflower,1900
Assam,Kamrup,cucumbar(kheera),2000
Assam,Kamrup,garlic,4500
Assam,Kamrup,green chilli,1600
Assam,Kamrup,onion,1100
Assam,Kamrup,potato,700
Assam,Kamrup,pumpkin,900
Assam,Kamrup,raddish,1100
Assam,Kamrup,ridgeguard(tori),4100
Assam,Kamrup,tomato,1450
Assam,Sonitpur,arecanut(betelnut/supari),2200
Assam,Sonitpur,arhar (tur/red gram)(whole),5850
Assam,Sonitpur,brinjal,750
Assam,Sonitpur,cabbage,700
Assam,Sonitpur,green chilli,2000
Assam,Sonitpur,jute,3900
Assam,Sonitpur,maize,1800
Assam,Sonitpur,mustard,4100
Assam,Sonitpur,rice,2400
Assam,Sonitpur,rice,2800
Chattisgarh,Bastar,dry chillies,4200
Chattisgarh,Kanker,paddy(dhan)(common),1500
Chattisgarh,Kanker,paddy(dhan)(common),1500
Chattisgarh,Kanker,paddy(dhan)(common),1500
Chattisgarh,Surajpur,groundnut,4900
Goa,North Goa,arecanut(betelnut/supari),19500
Goa,North Goa,arecanut(betelnut/supari),22250
Goa,North Goa,arecanut(betelnut/supari),20500
Gujarat,Amreli,bhindi(ladies finger),1550
Gujarat,Amreli,brinjal,1100
Gujarat,Amreli,capsicum,1300
Gujarat,Amreli,guar,1600
Gujarat,Amreli,lemon,1300
Gujarat,Anand,bajra(pearl millet/cumbu),2080
Gujarat,Anand,bajra(pearl millet/cumbu),2015
Gujarat,Anand,castor seed,4870
Gujarat,Bharuch,bhindi(ladies finger),3425
Gujarat,Bharuch,bottle gourd,1850
Gujarat,Bharuch,brinjal,650
Gujarat,Bharuch,cabbage,925
Gujarat,Bharuch,capsicum,2600
Gujarat,Bharuch,carrot,825
Gujarat,Bharuch,cauliflower,1100
Gujarat,Bharuch,coriander(leaves),825
Gujarat,Bharuch,cowpea(veg),3425
Gujarat,Bharuch,cucumbar(kheera),2175
Gujarat,Bharuch,drumstick,3475
Gujarat,Bharuch,elephant yam (suran),2825
Gujarat,Bharuch,ginger(green),6100
Gujarat,Bharuch,green chilli,3000
Gujarat,Bharuch,indian beans (seam),1450
Gujarat,Bharuch,lemon,3700
Gujarat,Bharuch,methi(leaves),825
Gujarat,Bharuch,onion green,1225
Gujarat,Bharuch,peas cod,1325
Gujarat,Bharuch,pegeon pea (arhar fali),3475
Gujarat,Bharuch,sponge gourd,1500
Gujarat,Bharuch,surat beans (papadi),2450
Gujarat,Bharuch,sweet potato,2900
Gujarat,Bharuch,tinda,3150
Gujarat,Bharuch,tomato,1425
Gujarat,Kachchh,guar seed(cluster beans seed),4010
Gujarat,Kheda,potato,700
Gujarat,Kheda,sweet potato,1450
Gujarat,Panchmahals,arhar (tur/red gram)(whole),4850
Gujarat,Panchmahals,cotton,4550
Gujarat,Panchmahals,maize,1900
Gujarat,Panchmahals,paddy(dhan)(common),1525
Gujarat,Panchmahals,wheat,1900
Gujarat,Panchmahals,bajra(pearl millet/cumbu),1800
Gujarat,Panchmahals,maize,1850
Gujarat,Panchmahals,paddy(dhan)(common),1425
Gujarat,Surat,brinjal,1150
Gujarat,Surat,cabbage,1100
Gujarat,Surat,tomato,1300
Gujarat,Surat,bhindi(ladies finger),3755
Gujarat,Surat,brinjal,1182
Gujarat,Surat,cowpea(veg),2927
Gujarat,Surat,paddy(dhan)(common),1475
Gujarat,Surat,pegeon pea (arhar fali),3005
Gujarat,Surat,surat beans (papadi),3147
Gujarat,Surat,tomato,1387
Gujarat,Surat,bhindi(ladies finger),3755
Gujarat,Surat,brinjal,1182
Gujarat,Surat,cowpea(veg),2927
Gujarat,Surat,paddy(dhan)(common),1475
Gujarat,Surat,pegeon pea (arhar fali),3005
Gujarat,Surat,surat beans (papadi),3147
Gujarat,Surat,tomato,1387
Gujarat,Surat,bitter gourd,5025
Gujarat,Surat,bottle gourd,1050
Gujarat,Surat,brinjal,650
Gujarat,Surat,cabbage,950
Gujarat,Surat,cauliflower,2250
Gujarat,Surat,cucumbar(kheera),2500
Gujarat,Surat,gram raw(chholia),2000
Gujarat,Surat,guar,5200
Gujarat,Surat,little gourd (kundru),3350
Gujarat,Surat,paddy(dhan)(common),1697
Gujarat,Surat,pegeon pea (arhar fali),2850
Gujarat,Surat,ridgeguard(tori),2750
Gujarat,Surat,round gourd,1400
Gujarat,Surat,tomato,1300
Gujarat,Vadodara(Baroda),cotton,5400
Gujarat,Vadodara(Baroda),cotton,5400
Gujarat,Vadodara(Baroda),cotton,5400
Gujarat,Vadodara(Baroda),cotton,5400
Gujarat,Vadodara(Baroda),bhindi(ladies finger),3800
Gujarat,Vadodara(Baroda),bitter gourd,3800
Gujarat,Vadodara(Baroda),bottle gourd,1750
Gujarat,Vadodara(Baroda),brinjal,750
Gujarat,Vadodara(Baroda),carrot,850
Gujarat,Vadodara(Baroda),cauliflower,1250
Gujarat,Vadodara(Baroda),coriander(leaves),3000
Gujarat,Vadodara(Baroda),cowpea(veg),3300
Gujarat,Vadodara(Baroda),cucumbar(kheera),1750
Gujarat,Vadodara(Baroda),drumstick,1400
Gujarat,Vadodara(Baroda),elephant yam (suran),1650
Gujarat,Vadodara(Baroda),ginger(green),6300
Gujarat,Vadodara(Baroda),green chilli,3000
Gujarat,Vadodara(Baroda),indian beans (seam),2100
Gujarat,Vadodara(Baroda),leafy vegetable,750
Gujarat,Vadodara(Baroda),lemon,4150
Gujarat,Vadodara(Baroda),methi(leaves),850
Gujarat,Vadodara(Baroda),mint(pudina),1300
Gujarat,Vadodara(Baroda),onion,600
Gujarat,Vadodara(Baroda),papaya (raw),850
Gujarat,Vadodara(Baroda),peas cod,1600
Gujarat,Vadodara(Baroda),pegeon pea (arhar fali),3000
Gujarat,Vadodara(Baroda),potato,700
Gujarat,Vadodara(Baroda),pumpkin,950
Gujarat,Vadodara(Baroda),raddish,850
Gujarat,Vadodara(Baroda),spinach,475
Gujarat,Vadodara(Baroda),sponge gourd,1950
Gujarat,Vadodara(Baroda),surat beans (papadi),2500
Gujarat,Vadodara(Baroda),sweet potato,1700
Gujarat,Vadodara(Baroda),tomato,1350
Gujarat,Valsad,bitter gourd,5875
Gujarat,Valsad,bottle gourd,1375
Gujarat,Valsad,pointed gourd (parval),5250
Gujarat,Valsad,tinda,2875
Haryana,Ambala,banana,3000
Haryana,Ambala,ber(zizyphus/borehannu),3000
Haryana,Ambala,carrot,700
Haryana,Ambala,coriander(leaves),1805
Haryana,Ambala,garlic,3000
Haryana,Ambala,ginger(green),8000
Haryana,Ambala,grapes,4000
Haryana,Ambala,green chilli,5000
Haryana,Ambala,kinnow,1500
Haryana,Ambala,leafy vegetable,1000
Haryana,Ambala,methi(leaves),1410
Haryana,Ambala,peas wet,1200
Haryana,Ambala,potato,325
Haryana,Ambala,raddish,600
Haryana,Ambala,spinach,715
Haryana,Faridabad,apple,5000
Haryana,Faridabad,cabbage,450
Haryana,Faridabad,carrot,450
Haryana,Faridabad,cauliflower,2000
Haryana,Faridabad,grapes,4000
Haryana,Faridabad,green chilli,2900
Haryana,Faridabad,kinnow,1250
Haryana,Faridabad,orange,2000
Haryana,Faridabad,peas wet,900
Haryana,Faridabad,pomegranate,4500
Haryana,Faridabad,potato,550
Haryana,Faridabad,raddish,900
Haryana,Faridabad,tomato,1750
Haryana,Gurgaon,banana,3000
Haryana,Gurgaon,bottle gourd,2700
Haryana,Gurgaon,cabbage,550
Haryana,Gurgaon,carrot,400
Haryana,Gurgaon,cauliflower,1450
Haryana,Gurgaon,cucumbar(kheera),1400
Haryana,Gurgaon,grapes,3500
Haryana,Gurgaon,onion,1000
Haryana,Gurgaon,orange,2200
Haryana,Gurgaon,papaya,1650
Haryana,Gurgaon,peas wet,1500
Haryana,Gurgaon,pomegranate,4250
Haryana,Gurgaon,potato,650
Haryana,Gurgaon,raddish,750
Haryana,Gurgaon,spinach,750
Haryana,Gurgaon,tinda,1550
Haryana,Gurgaon,tomato,1500
Haryana,Kurukshetra,potato,296
Haryana,Mewat,apple,8000
Haryana,Mewat,banana,2000
Haryana,Mewat,ber(zizyphus/borehannu),1300
Haryana,Mewat,bhindi(ladies finger),6000
Haryana,Mewat,carrot,700
Haryana,Mewat,chikoos(sapota),3500
Haryana,Mewat,cucumbar(kheera),3000
Haryana,Mewat,ginger(green),9000
Haryana,Mewat,grapes,3000
Haryana,Mewat,kinnow,1500
Haryana,Mewat,orange,3000
Haryana,Mewat,pomegranate,5000
Haryana,Mewat,potato,700
Haryana,Mewat,raddish,800
Haryana,Mewat,tomato,1500
Haryana,Panipat,cauliflower,800
Haryana,Panipat,onion,1500
Haryana,Panipat,potato,1000
Haryana,Panipat,tomato,1500
Himachal Pradesh,Kangra,apple,7500
Himachal Pradesh,Kangra,bottle gourd,2800
Himachal Pradesh,Kangra,brinjal,2500
Himachal Pradesh,Kangra,cabbage,800
Himachal Pradesh,Kangra,capsicum,4800
Himachal Pradesh,Kangra,carrot,1000
Himachal Pradesh,Kangra,cauliflower,1000
Himachal Pradesh,Kangra,coriander(leaves),2500
Himachal Pradesh,Kangra,kinnow,2200
Himachal Pradesh,Kangra,peas wet,1800
Himachal Pradesh,Kangra,pomegranate,7500
Himachal Pradesh,Kangra,potato,800
Himachal Pradesh,Kangra,raddish,600
Himachal Pradesh,Kangra,spinach,1500
Himachal Pradesh,Kangra,tomato,2000
Himachal Pradesh,Kangra,apple,5000
Himachal Pradesh,Kangra,banana,2400
Himachal Pradesh,Kangra,bhindi(ladies finger),4250
Himachal Pradesh,Kangra,bottle gourd,2250
Himachal Pradesh,Kangra,brinjal,1350
Himachal Pradesh,Kangra,cabbage,450
Himachal Pradesh,Kangra,capsicum,4250
Himachal Pradesh,Kangra,carrot,650
Himachal Pradesh,Kangra,cauliflower,1350
Himachal Pradesh,Kangra,coriander(leaves),1350
Himachal Pradesh,Kangra,french beans (frasbean),3900
Himachal Pradesh,Kangra,ginger(green),8750
Himachal Pradesh,Kangra,grapes,4250
Himachal Pradesh,Kangra,green chilli,6250
Himachal Pradesh,Kangra,kinnow,1600
Himachal Pradesh,Kangra,lemon,3900
Himachal Pradesh,Kangra,mashrooms,9500
Himachal Pradesh,Kangra,methi(leaves),950
Himachal Pradesh,Kangra,mousambi(sweet lime),3750
Himachal Pradesh,Kangra,onion,750
Himachal Pradesh,Kangra,orange,3250
Himachal Pradesh,Kangra,papaya,2250
Himachal Pradesh,Kangra,peas cod,1650
Himachal Pradesh,Kangra,pineapple,2250
Himachal Pradesh,Kangra,pomegranate,4250
Himachal Pradesh,Kangra,potato,750
Himachal Pradesh,Kangra,raddish,550
Himachal Pradesh,Kangra,spinach,950
Himachal Pradesh,Kangra,tomato,2350
Himachal Pradesh,Kangra,apple,8000
Himachal Pradesh,Kangra,ber(zizyphus/borehannu),2500
Himachal Pradesh,Kangra,bhindi(ladies finger),6500
Himachal Pradesh,Kangra,bottle gourd,3000
Himachal Pradesh,Kangra,brinjal,2500
Himachal Pradesh,Kangra,cabbage,900
Himachal Pradesh,Kangra,capsicum,4500
Himachal Pradesh,Kangra,carrot,900
Himachal Pradesh,Kangra,cauliflower,1100
Himachal Pradesh,Kangra,cucumbar(kheera),5500
Himachal Pradesh,Kangra,french beans (frasbean),5500
Himachal Pradesh,Kangra,ginger(green),9000
Himachal Pradesh,Kangra,grapes,7000
Himachal Pradesh,Kangra,green chilli,5000
Himachal Pradesh,Kangra,guava,4500
Himachal Pradesh,Kangra,kinnow,2200
Himachal Pradesh,Kangra,lemon,5500
Himachal Pradesh,Kangra,mashrooms,20000
Himachal Pradesh,Kangra,mousambi(sweet lime),5500
Himachal Pradesh,Kangra,onion,1100
Himachal Pradesh,Kangra,orange,4500
Himachal Pradesh,Kangra,papaya,2500
Himachal Pradesh,Kangra,peas wet,1800
Himachal Pradesh,Kangra,pineapple,4000
Himachal Pradesh,Kangra,pomegranate,7500
Himachal Pradesh,Kangra,potato,800
Himachal Pradesh,Kangra,pumpkin,1700
Himachal Pradesh,Kangra,raddish,800
Himachal Pradesh,Kangra,spinach,1700
Himachal Pradesh,Kangra,tomato,2200
Himachal Pradesh,Kangra,turnip,1200
Himachal Pradesh,Kullu,banana,2370
Himachal Pradesh,Kullu,bhindi(ladies finger),5650
Himachal Pradesh,Kullu,bottle gourd,2600
Himachal Pradesh,Kullu,brinjal,2500
Himachal Pradesh,Kullu,cabbage,900
Himachal Pradesh,Kullu,capsicum,5650
Himachal Pradesh,Kullu,carrot,1150
Himachal Pradesh,Kullu,cauliflower,1650
Himachal Pradesh,Kullu,coriander(leaves),1300
Himachal Pradesh,Kullu,cucumbar(kheera),4800
Himachal Pradesh,Kullu,french beans (frasbean),5250
Himachal Pradesh,Kullu,garlic,5300
Himachal Pradesh,Kullu,ginger(dry),9800
Himachal Pradesh,Kullu,grapes,7500
Himachal Pradesh,Kullu,green chilli,6300
Himachal Pradesh,Kullu,guava,6150
Himachal Pradesh,Kullu,kinnow,2650
Himachal Pradesh,Kullu,lemon,6500
Himachal Pradesh,Kullu,onion,1250
Himachal Pradesh,Kullu,papaya,2900
Himachal Pradesh,Kullu,peas wet,2650
Himachal Pradesh,Kullu,potato,1400
Himachal Pradesh,Kullu,pumpkin,1750
Himachal Pradesh,Kullu,raddish,700
Himachal Pradesh,Kullu,spinach,900
Himachal Pradesh,Kullu,squash(chappal kadoo),1900
Himachal Pradesh,Kullu,tomato,2550
Jammu and Kashmir,Badgam,cauliflower,800
Jammu and Kashmir,Badgam,cucumbar(kheera),1600
Jammu and Kashmir,Badgam,knool khol,1250
Karnataka,Bangalore,beans,3600
Karnataka,Bangalore,beetroot,1600
Karnataka,Bangalore,bhindi(ladies finger),3400
Karnataka,Bangalore,bitter gourd,3800
Karnataka,Bangalore,brinjal,1300
Karnataka,Bangalore,cabbage,1400
Karnataka,Bangalore,carrot,1600
Karnataka,Bangalore,chilly capsicum,5500
Karnataka,Bangalore,cucumbar(kheera),1750
Karnataka,Bangalore,drumstick,2900
Karnataka,Bangalore,ginger(green),5500
Karnataka,Bangalore,green avare (w),2900
Karnataka,Bangalore,green chilli,3800
Karnataka,Bangalore,knool khol,1800
Karnataka,Bangalore,papaya,1300
Karnataka,Bangalore,peas wet,3000
Karnataka,Bangalore,raddish,1800
Karnataka,Bangalore,ridgeguard(tori),3600
Karnataka,Bangalore,seemebadnekai,1500
Karnataka,Bangalore,snakeguard,1400
Karnataka,Bangalore,suvarna gadde,2500
Karnataka,Bangalore,tomato,900
Karnataka,Bangalore,water melon,1400
Karnataka,Kolar,beans,3100
Karnataka,Kolar,beetroot,1400
Karnataka,Kolar,cabbage,1100
Karnataka,Kolar,capsicum,3800
Karnataka,Kolar,carrot,1200
Karnataka,Kolar,cauliflower,1200
Karnataka,Kolar,chilly capsicum,3000
Karnataka,Kolar,knool khol,1000
Karnataka,Kolar,raddish,400
Karnataka,Kolar,ridgeguard(tori),3800
Karnataka,Kolar,tomato,1000
Karnataka,Kolar,tomato,667
Karnataka,Tumkur,copra,9000
Kerala,Alappuzha,amphophalus,1900
Kerala,Alappuzha,apple,11000
Kerala,Alappuzha,ashgourd,1100
Kerala,Alappuzha,banana,4300
Kerala,Alappuzha,banana,2900
Kerala,Alappuzha,banana,2100
Kerala,Alappuzha,banana - green,4100
Kerala,Alappuzha,amphophalus,2400
Kerala,Alappuzha,ashgourd,1200
Kerala,Alappuzha,banana - green,3800
Kerala,Alappuzha,beetroot,2000
Kerala,Alappuzha,bhindi(ladies finger),4000
Kerala,Alappuzha,bitter gourd,4500
Kerala,Alappuzha,bottle gourd,1100
Kerala,Alappuzha,capsicum,6000
Kerala,Alappuzha,carrot,3600
Kerala,Alappuzha,cowpea(veg),4200
Kerala,Alappuzha,cucumbar(kheera),2000
Kerala,Alappuzha,amphophalus,3600
Kerala,Alappuzha,ashgourd,1100
Kerala,Alappuzha,banana - green,4100
Kerala,Alappuzha,bhindi(ladies finger),3100
Kerala,Alappuzha,bitter gourd,4100
Kerala,Alappuzha,brinjal,3500
Kerala,Alappuzha,cabbage,3200
Kerala,Alappuzha,capsicum,8200
Kerala,Alappuzha,carrot,3800
Kerala,Ernakulam,amaranthus,1800
Kerala,Ernakulam,amphophalus,2500
Kerala,Ernakulam,ashgourd,1800
Kerala,Ernakulam,banana - green,3500
Kerala,Ernakulam,beetroot,2200
Kerala,Ernakulam,bitter gourd,4500
Kerala,Ernakulam,brinjal,2200
Kerala,Ernakulam,cowpea(veg),4500
Kerala,Ernakulam,potato,2500
Kerala,Ernakulam,tomato,1800
Kerala,Kannur,arecanut(betelnut/supari),19750
Kerala,Kannur,black pepper,29250
Kerala,Kannur,coconut,3300
Kerala,Kannur,coconut oil,18150
Kerala,Kannur,copra,10250
Kerala,Kannur,rubber,12350
Kerala,Kasargod,amaranthus,1550
Kerala,Kasargod,arecanut(betelnut/supari),21500
Kerala,Kasargod,banana,2250
Kerala,Kasargod,banana,3050
Kerala,Kasargod,bhindi(ladies finger),5550
Kerala,Kasargod,cashewnuts,10100
Kerala,Kasargod,copra,10300
Kerala,Kasargod,cowpea(veg),2100
Kerala,Kasargod,cucumbar(kheera),1100
Kerala,Kasargod,paddy(dhan)(common),1850
Kerala,Kasargod,pepper garbled,32500
Kerala,Kasargod,pumpkin,850
Kerala,Kasargod,amaranthus,2900
Kerala,Kasargod,arecanut(betelnut/supari),21750
Kerala,Kasargod,ashgourd,2700
Kerala,Kasargod,banana - green,4600
Kerala,Kasargod,beetroot,2600
Kerala,Kasargod,bhindi(ladies finger),6500
Kerala,Kasargod,bitter gourd,5750
Kerala,Kasargod,bottle gourd,1800
Kerala,Kasargod,brinjal,3600
Kerala,Kasargod,cabbage,2500
Kerala,Kasargod,carrot,2700
Kerala,Kasargod,coconut seed,3450
Kerala,Kasargod,copra,10100
Kerala,Kasargod,cowpea(veg),5000
Kerala,Kasargod,cucumbar(kheera),2700
Kerala,Kasargod,drumstick,6000
Kerala,Kasargod,ginger(green),8500
Kerala,Kasargod,green chilli,5000
Kerala,Kasargod,indian beans (seam),4600
Kerala,Kasargod,little gourd (kundru),4600
Kerala,Kasargod,long melon(kakri),2700
Kerala,Kasargod,pepper garbled,27750
Kerala,Kasargod,potato,2400
Kerala,Kasargod,pumpkin,2700
Kerala,Kasargod,ridgeguard(tori),5000
Kerala,Kasargod,snakeguard,3600
Kerala,Kasargod,sweet potato,3000
Kerala,Kasargod,tapioca,2900
Kerala,Kasargod,tomato,1800
Kerala,Kollam,amaranthus,4600
Kerala,Kollam,ashgourd,5700
Kerala,Kollam,banana,6100
Kerala,Kollam,banana,2700
Kerala,Kollam,banana,5900
Kerala,Kollam,banana,4800
Kerala,Kollam,banana,2400
Kerala,Kollam,beetroot,3200
Kerala,Kollam,bhindi(ladies finger),3800
Kerala,Kollam,bitter gourd,6100
Kerala,Kollam,bottle gourd,1300
Kerala,Kollam,cabbage,1600
Kerala,Kollam,carrot,5600
Kerala,Kollam,cauliflower,3600
Kerala,Kollam,colacasia,4100
Kerala,Kollam,drumstick,3500
Kerala,Kollam,potato,1900
Kerala,Kollam,pumpkin,1100
Kerala,Kollam,snakeguard,2300
Kerala,Kollam,banana,4200
Kerala,Kollam,banana,2000
Kerala,Kollam,banana,4500
Kerala,Kollam,banana,4500
Kerala,Kollam,bhindi(ladies finger),5000
Kerala,Kollam,brinjal,3500
Kerala,Kollam,ginger(green),7000
Kerala,Kollam,little gourd (kundru),4000
Kerala,Kollam,tomato,3500
Kerala,Kollam,amaranthus,1400
Kerala,Kollam,banana - green,5800
Kerala,Kollam,bhindi(ladies finger),4200
Kerala,Kollam,bitter gourd,9800
Kerala,Kollam,cucumbar(kheera),3800
Kerala,Kollam,elephant yam (suran),3200
Kerala,Kollam,ginger(green),8800
Kerala,Kollam,snakeguard,1800
Kerala,Kollam,tapioca,2450
Kerala,Kollam,turmeric (raw),2100
Kerala,Kottayam,ashgourd,1400
Kerala,Kottayam,banana,3800
Kerala,Kottayam,banana - green,2100
Kerala,Kottayam,beetroot,2200
Kerala,Kottayam,bhindi(ladies finger),2700
Kerala,Kottayam,bitter gourd,3400
Kerala,Kottayam,brinjal,2300
Kerala,Kottayam,cabbage,2100
Kerala,Kottayam,carrot,2600
Kerala,Kottayam,cluster beans,3400
Kerala,Kottayam,coconut,3600
Kerala,Kottayam,colacasia,5700
Kerala,Kottayam,cucumbar(kheera),2000
Kerala,Kottayam,drumstick,5800
Kerala,Kottayam,elephant yam (suran),2300
Kerala,Kottayam,ginger(green),8600
Kerala,Kottayam,green chilli,3800
Kerala,Kottayam,little gourd (kundru),3400
Kerala,Kottayam,mango (raw-ripe),3400
Kerala,Kottayam,onion,3500
Kerala,Kottayam,onion,1400
Kerala,Kottayam,potato,2800
Kerala,Kottayam,pumpkin,1100
Kerala,Kottayam,snakeguard,1900
Kerala,Kottayam,tapioca,2500
Kerala,Kottayam,tomato,2200
Kerala,Kottayam,banana,4000
Kerala,Kottayam,banana,1800
Kerala,Kottayam,banana,3000
Kerala,Malappuram,amaranthus,1800
Kerala,Malappuram,amla(nelli kai),3800
Kerala,Malappuram,amphophalus,2300
Kerala,Malappuram,ashgourd,1300
Kerala,Malappuram,beetroot,1900
Kerala,Malappuram,bhindi(ladies finger),3200
Kerala,Malappuram,bitter gourd,3100
Kerala,Malappuram,bottle gourd,1700
Kerala,Malappuram,brinjal,1900
Kerala,Malappuram,cabbage,1300
Kerala,Malappuram,carrot,2100
Kerala,Malappuram,cauliflower,2100
Kerala,Malappuram,cowpea(veg),3100
Kerala,Malappuram,cucumbar(kheera),1300
Kerala,Malappuram,drumstick,6100
Kerala,Malappuram,french beans (frasbean),3100
Kerala,Malappuram,garlic,7100
Kerala,Malappuram,ginger(green),8900
Kerala,Malappuram,green chilli,3100
Kerala,Malappuram,lemon,4100
Kerala,Malappuram,onion,1400
Kerala,Malappuram,orange,5900
Kerala,Malappuram,potato,2100
Kerala,Malappuram,pumpkin,1300
Kerala,Malappuram,snakeguard,1700
Kerala,Malappuram,tomato,1100
Kerala,Thirssur,amaranthus,1700
Kerala,Thirssur,ashgourd,1900
Kerala,Thirssur,banana - green,4300
Kerala,Thirssur,beetroot,2100
Kerala,Thirssur,bhindi(ladies finger),2300
Kerala,Thirssur,bitter gourd,2700
Kerala,Thirssur,brinjal,1700
Kerala,Thirssur,cabbage,2100
Kerala,Thirssur,carrot,3500
Kerala,Thirssur,cauliflower,3600
Kerala,Thirssur,coconut seed,3500
Kerala,Thirssur,cowpea(veg),2100
Kerala,Thirssur,cucumbar(kheera),2300
Kerala,Thirssur,drumstick,3200
Kerala,Thirssur,duster beans,3600
Kerala,Thirssur,elephant yam (suran),2600
Kerala,Thirssur,ginger(green),8200
Kerala,Thirssur,green chilli,2100
Kerala,Thirssur,mango (raw-ripe),2100
Kerala,Thirssur,onion,1900
Kerala,Thirssur,potato,2600
Kerala,Thirssur,pumpkin,1700
Kerala,Thirssur,snakeguard,1900
Kerala,Thirssur,tapioca,2500
Kerala,Thirssur,tomato,2100
Kerala,Thirssur,ashgourd,2200
Kerala,Thirssur,banana,6000
Kerala,Thirssur,banana - green,6200
Kerala,Thirssur,beetroot,3000
Kerala,Thirssur,bhindi(ladies finger),3200
Kerala,Thirssur,bitter gourd,4000
Kerala,Thirssur,bottle gourd,2400
Kerala,Thirssur,brinjal,2500
Kerala,Thirssur,cabbage,3000
Kerala,Thirssur,carrot,3800
Kerala,Thirssur,cauliflower,2700
Kerala,Thirssur,coconut,4000
Kerala,Thirssur,cowpea(veg),3500
Kerala,Thirssur,cucumbar(kheera),2000
Kerala,Thirssur,drumstick,2600
Kerala,Thirssur,elephant yam (suran),2400
Kerala,Thirssur,ginger(green),4000
Kerala,Thirssur,green chilli,3500
Kerala,Thirssur,indian beans (seam),4000
Kerala,Thirssur,lemon,2000
Kerala,Thirssur,mango,3500
Kerala,Thirssur,onion,2500
Kerala,Thirssur,potato,2400
Kerala,Thirssur,pumpkin,3000
Kerala,Thirssur,tapioca,4000
Kerala,Thirssur,tomato,2000
Kerala,Thirssur,ashgourd,850
Kerala,Thirssur,banana - green,3600
Kerala,Thirssur,beetroot,2100
Kerala,Thirssur,bhindi(ladies finger),2300
Kerala,Thirssur,bitter gourd,3600
Kerala,Thirssur,brinjal,1500
Kerala,Thirssur,cabbage,2200
Kerala,Thirssur,carrot,2300
Kerala,Thirssur,drumstick,2400
Kerala,Thirssur,elephant yam (suran),1400
Kerala,Thirssur,french beans (frasbean),3000
Kerala,Thirssur,ginger(green),7000
Kerala,Thirssur,green chilli,3800
Kerala,Thirssur,mango (raw-ripe),3000
Kerala,Thirssur,onion,950
Kerala,Thirssur,potato,1400
Kerala,Thirssur,pumpkin,1100
Kerala,Thirssur,sweet potato,2200
Kerala,Thirssur,tapioca,2000
Kerala,Thirssur,tomato,1600
Kerala,Thiruvananthapuram,banana,3900
Kerala,Thiruvananthapuram,banana,3600
Kerala,Thiruvananthapuram,banana,3200
Kerala,Thiruvananthapuram,banana,1700
Kerala,Thiruvananthapuram,banana,1400
Kerala,Thiruvananthapuram,banana,1100
Kerala,Thiruvananthapuram,banana,3000
Kerala,Thiruvananthapuram,banana,2700
Kerala,Thiruvananthapuram,banana,3400
Kerala,Thiruvananthapuram,banana,3900
Kerala,Thiruvananthapuram,banana,3600
Kerala,Thiruvananthapuram,banana,1800
