N,P,K,temperature,humidity,ph,rainfall,label,state,district,modal_price
23,5,44,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate,Uttar Pradesh,Lakhimpur,4140
23,5,44,21.20725375,94.26304717,7.16300467,107.5660804,pomegranate,Uttrakhand,Dehradoon,3500
13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate,Haryana,Faridabad,4500
13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate,Haryana,Gurgaon,4250
13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate,Haryana,Mewat,5000
13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate,Himachal Pradesh,Kangra,7500
13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate,Himachal Pradesh,Kangra,4250
13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate,Himachal Pradesh,Kangra,7500
13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate,Maharashtra,Ahmednagar,4000
13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate,Maharashtra,Satara,2500
13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate,Punjab,Muktsar,6500
13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate,Rajasthan,Jalore,1500
13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate,Uttar Pradesh,Baghpat,4300
13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate,Uttar Pradesh,Lakhimpur,4140
13,7,43,18.20230419,91.12282162,7.013481515,109.66239740000002,pomegranate,Uttrakhand,Dehradoon,3500
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate,Haryana,Faridabad,4500
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate,Haryana,Gurgaon,4250
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate,Haryana,Mewat,5000
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate,Himachal Pradesh,Kangra,7500
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate,Himachal Pradesh,Kangra,4250
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate,Himachal Pradesh,Kangra,7500
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate,Maharashtra,Ahmednagar,4000
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate,Maharashtra,Satara,2500
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate,Punjab,Muktsar,6500
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate,Rajasthan,Jalore,1500
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate,Uttar Pradesh,Baghpat,4300
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate,Uttar Pradesh,Lakhimpur,4140
5,13,37,22.34375696,89.7870345,5.648243648999999,103.3183074,pomegranate,Uttrakhand,Dehradoon,3500
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,Haryana,Faridabad,4500
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,Haryana,Gurgaon,4250
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,Haryana,Mewat,5000
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,Himachal Pradesh,Kangra,7500
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,Himachal Pradesh,Kangra,4250
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,Himachal Pradesh,Kangra,7500
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,Maharashtra,Ahmednagar,4000
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,Maharashtra,Satara,2500
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,Punjab,Muktsar,6500
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,Rajasthan,Jalore,1500
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,Uttar Pradesh,Baghpat,4300
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,Uttar Pradesh,Lakhimpur,4140
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,Uttrakhand,Dehradoon,3500
7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate,Haryana,Faridabad,4500
7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate,Haryana,Gurgaon,4250
7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate,Haryana,Mewat,5000
7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate,Himachal Pradesh,Kangra,7500
7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate,Himachal Pradesh,Kangra,4250
7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate,Himachal Pradesh,Kangra,7500
7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate,Maharashtra,Ahmednagar,4000
7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate,Maharashtra,Satara,2500
7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate,Punjab,Muktsar,6500
7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate,Rajasthan,Jalore,1500
7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate,Uttar Pradesh,Baghpat,4300
7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate,Uttar Pradesh,Lakhimpur,4140
7,23,35,19.75088482,88.71691157,7.054313822999999,102.5538035,pomegranate,Uttrakhand,Dehradoon,3500
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,Haryana,Faridabad,4500
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,Haryana,Gurgaon,4250
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,Haryana,Mewat,5000
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,Himachal Pradesh,Kangra,7500
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,Himachal Pradesh,Kangra,4250
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,Himachal Pradesh,Kangra,7500
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,Maharashtra,Ahmednagar,4000
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,Maharashtra,Satara,2500
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,Punjab,Muktsar,6500
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,Rajasthan,Jalore,1500
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,Uttar Pradesh,Baghpat,4300
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,Uttar Pradesh,Lakhimpur,4140
12,20,39,19.86173586,86.19740917,6.026999326,111.0217929,pomegranate,Uttrakhand,Dehradoon,3500
4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate,Haryana,Faridabad,4500
4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate,Haryana,Gurgaon,4250
4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate,Haryana,Mewat,5000
4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate,Himachal Pradesh,Kangra,7500
4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate,Himachal Pradesh,Kangra,4250
4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate,Himachal Pradesh,Kangra,7500
4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate,Maharashtra,Ahmednagar,4000
4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate,Maharashtra,Satara,2500
4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate,Punjab,Muktsar,6500
4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate,Rajasthan,Jalore,1500
4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate,Uttar Pradesh,Baghpat,4300
4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate,Uttar Pradesh,Lakhimpur,4140
4,19,43,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate,Uttrakhand,Dehradoon,3500
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,Haryana,Faridabad,4500
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,Haryana,Gurgaon,4250
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,Haryana,Mewat,5000
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,Himachal Pradesh,Kangra,7500
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,Himachal Pradesh,Kangra,4250
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,Himachal Pradesh,Kangra,7500
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,Maharashtra,Ahmednagar,4000
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,Maharashtra,Satara,2500
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,Punjab,Muktsar,6500
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,Rajasthan,Jalore,1500
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,Uttar Pradesh,Baghpat,4300
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,Uttar Pradesh,Lakhimpur,4140
3,9,45,23.89162561,89.61850203,6.535244251,104.617522,pomegranate,Uttrakhand,Dehradoon,3500
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,Haryana,Faridabad,4500
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,Haryana,Gurgaon,4250
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,Haryana,Mewat,5000
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,Himachal Pradesh,Kangra,7500
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,Himachal Pradesh,Kangra,4250
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,Himachal Pradesh,Kangra,7500
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,Maharashtra,Ahmednagar,4000
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,Maharashtra,Satara,2500
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,Punjab,Muktsar,6500
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,Rajasthan,Jalore,1500
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,Uttar Pradesh,Baghpat,4300
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,Uttar Pradesh,Lakhimpur,4140
1,27,36,23.98598756,93.34236582,5.684995235,104.991282,pomegranate,Uttrakhand,Dehradoon,3500
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,Haryana,Faridabad,4500
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,Haryana,Gurgaon,4250
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,Haryana,Mewat,5000
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,Himachal Pradesh,Kangra,7500
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,Himachal Pradesh,Kangra,4250
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,Himachal Pradesh,Kangra,7500
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,Maharashtra,Ahmednagar,4000
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,Maharashtra,Satara,2500
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,Punjab,Muktsar,6500
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,Rajasthan,Jalore,1500
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,Uttar Pradesh,Baghpat,4300
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,Uttar Pradesh,Lakhimpur,4140
23,30,44,20.93892916,85.42912869,6.12476108,103.0295938,pomegranate,Uttrakhand,Dehradoon,3500
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,Haryana,Faridabad,4500
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,Haryana,Gurgaon,4250
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,Haryana,Mewat,5000
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,Himachal Pradesh,Kangra,7500
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,Himachal Pradesh,Kangra,4250
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,Himachal Pradesh,Kangra,7500
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,Maharashtra,Ahmednagar,4000
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,Maharashtra,Satara,2500
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,Punjab,Muktsar,6500
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,Rajasthan,Jalore,1500
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,Uttar Pradesh,Baghpat,4300
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,Uttar Pradesh,Lakhimpur,4140
24,21,42,20.82210727,87.22815682,6.999014379,109.4429934,pomegranate,Uttrakhand,Dehradoon,3500
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,Haryana,Faridabad,4500
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,Haryana,Gurgaon,4250
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,Haryana,Mewat,5000
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,Himachal Pradesh,Kangra,7500
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,Himachal Pradesh,Kangra,4250
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,Himachal Pradesh,Kangra,7500
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,Maharashtra,Ahmednagar,4000
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,Maharashtra,Satara,2500
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,Punjab,Muktsar,6500
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,Rajasthan,Jalore,1500
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,Uttar Pradesh,Baghpat,4300
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,Uttar Pradesh,Lakhimpur,4140
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,Uttrakhand,Dehradoon,3500
40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate,Haryana,Faridabad,4500
40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate,Haryana,Gurgaon,4250
40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate,Haryana,Mewat,5000
40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate,Himachal Pradesh,Kangra,7500
40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate,Himachal Pradesh,Kangra,4250
40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate,Himachal Pradesh,Kangra,7500
40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate,Maharashtra,Ahmednagar,4000
40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate,Maharashtra,Satara,2500
40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate,Punjab,Muktsar,6500
40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate,Rajasthan,Jalore,1500
40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate,Uttar Pradesh,Baghpat,4300
40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate,Uttar Pradesh,Lakhimpur,4140
40,11,44,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate,Uttrakhand,Dehradoon,3500
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,Haryana,Faridabad,4500
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,Haryana,Gurgaon,4250
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,Haryana,Mewat,5000
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,Himachal Pradesh,Kangra,7500
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,Himachal Pradesh,Kangra,4250
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,Himachal Pradesh,Kangra,7500
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,Maharashtra,Ahmednagar,4000
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,Maharashtra,Satara,2500
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,Punjab,Muktsar,6500
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,Rajasthan,Jalore,1500
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,Uttar Pradesh,Baghpat,4300
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,Uttar Pradesh,Lakhimpur,4140
21,9,40,24.51147697,90.64498715,5.956401828,105.6209954,pomegranate,Uttrakhand,Dehradoon,3500
3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate,Haryana,Faridabad,4500
3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate,Haryana,Gurgaon,4250
3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate,Haryana,Mewat,5000
3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate,Himachal Pradesh,Kangra,7500
3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate,Himachal Pradesh,Kangra,4250
3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate,Himachal Pradesh,Kangra,7500
3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate,Maharashtra,Ahmednagar,4000
3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate,Maharashtra,Satara,2500
3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate,Punjab,Muktsar,6500
3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate,Rajasthan,Jalore,1500
3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate,Uttar Pradesh,Baghpat,4300
3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate,Uttar Pradesh,Lakhimpur,4140
3,27,44,24.56811204,92.03009222,6.591302797000001,110.9633894,pomegranate,Uttrakhand,Dehradoon,3500
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,Haryana,Faridabad,4500
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,Haryana,Gurgaon,4250
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,Haryana,Mewat,5000
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,Himachal Pradesh,Kangra,7500
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,Himachal Pradesh,Kangra,4250
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,Himachal Pradesh,Kangra,7500
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,Maharashtra,Ahmednagar,4000
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,Maharashtra,Satara,2500
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,Punjab,Muktsar,6500
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,Rajasthan,Jalore,1500
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,Uttar Pradesh,Baghpat,4300
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,Uttar Pradesh,Lakhimpur,4140
40,29,42,24.63228709,89.01574455,7.104094929,110.6956184,pomegranate,Uttrakhand,Dehradoon,3500
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,Haryana,Faridabad,4500
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,Haryana,Gurgaon,4250
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,Haryana,Mewat,5000
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,Himachal Pradesh,Kangra,7500
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,Himachal Pradesh,Kangra,4250
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,Himachal Pradesh,Kangra,7500
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,Maharashtra,Ahmednagar,4000
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,Maharashtra,Satara,2500
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,Punjab,Muktsar,6500
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,Rajasthan,Jalore,1500
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,Uttar Pradesh,Baghpat,4300
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,Uttar Pradesh,Lakhimpur,4140
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,Uttrakhand,Dehradoon,3500
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,Haryana,Faridabad,4500
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,Haryana,Gurgaon,4250
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,Haryana,Mewat,5000
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,Himachal Pradesh,Kangra,7500
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,Himachal Pradesh,Kangra,4250
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,Himachal Pradesh,Kangra,7500
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,Maharashtra,Ahmednagar,4000
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,Maharashtra,Satara,2500
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,Punjab,Muktsar,6500
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,Rajasthan,Jalore,1500
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,Uttar Pradesh,Baghpat,4300
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,Uttar Pradesh,Lakhimpur,4140
38,14,37,21.80523051,94.63612858,6.658402594,102.6488846,pomegranate,Uttrakhand,Dehradoon,3500
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,Haryana,Faridabad,4500
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,Haryana,Gurgaon,4250
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,Haryana,Mewat,5000
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,Himachal Pradesh,Kangra,7500
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,Himachal Pradesh,Kangra,4250
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,Himachal Pradesh,Kangra,7500
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,Maharashtra,Ahmednagar,4000
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,Maharashtra,Satara,2500
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,Punjab,Muktsar,6500
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,Rajasthan,Jalore,1500
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,Uttar Pradesh,Baghpat,4300
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,Uttar Pradesh,Bhadohi(Sant Ravi Nagar),3800
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,Uttar Pradesh,Lakhimpur,4140
34,9,36,22.8122645,86.34233767,6.276038961,110.4432293,pomegranate,Uttrakhand,Dehradoon,3500
32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate,Haryana,Faridabad,4500
32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate,Haryana,Gurgaon,4250
32,14,37,22.73031253,88.48567856,6.825256236,104.6843243,pomegranate,Haryana,Mewat,5000
